frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"1708","04:54:27.420785","66","1","10.1.1.1","5200","0.328392000","0","3824206","5201","0.330422000"
"1709","04:54:27.421030","66","1","10.1.1.1","5200","0.328637000","0","3827102","5201","0.330667000"
"1710","04:54:27.421249","66","1","10.1.1.1","5200","0.328856000","0","3829998","5201","0.330886000"
"1711","04:54:27.421572","66","1","10.1.1.1","5200","0.329179000","0","3832894","5201","0.331209000"
"1712","04:54:27.421580","13098","3938598","10.1.1.2","5201","0.329187000","13032","1","5200","0.331217000"
"1713","04:54:27.421728","66","1","10.1.1.1","5200","0.329335000","0","3835790","5201","0.331365000"
"1714","04:54:27.421990","66","1","10.1.1.1","5200","0.329597000","0","3838686","5201","0.331627000"
"1715","04:54:27.422261","66","1","10.1.1.1","5200","0.329868000","0","3841582","5201","0.331898000"
"1716","04:54:27.422507","66","1","10.1.1.1","5200","0.330114000","0","3844478","5201","0.332144000"
"1717","04:54:27.422727","66","1","10.1.1.1","5200","0.330334000","0","3847374","5201","0.332364000"
"1718","04:54:27.422733","14546","3951630","10.1.1.2","5201","0.330340000","14480","1","5200","0.332370000"
"1719","04:54:27.423046","66","1","10.1.1.1","5200","0.330653000","0","3850270","5201","0.332683000"
"1720","04:54:27.423197","66","1","10.1.1.1","5200","0.330804000","0","3853166","5201","0.332834000"
"1721","04:54:27.423475","66","1","10.1.1.1","5200","0.331082000","0","3856062","5201","0.333112000"
"1722","04:54:27.423756","66","1","10.1.1.1","5200","0.331363000","0","3858958","5201","0.333393000"
"1723","04:54:27.423768","11650","3966110","10.1.1.2","5201","0.331375000","11584","1","5200","0.333405000"
"1724","04:54:27.423998","66","1","10.1.1.1","5200","0.331605000","0","3861854","5201","0.333635000"
"1725","04:54:27.424184","66","1","10.1.1.1","5200","0.331791000","0","3864750","5201","0.333821000"
"1726","04:54:27.424504","66","1","10.1.1.1","5200","0.332111000","0","3867646","5201","0.334141000"
"1727","04:54:27.424647","66","1","10.1.1.1","5200","0.332254000","0","3870542","5201","0.334284000"
"1728","04:54:27.424652","11650","3977694","10.1.1.2","5201","0.332259000","11584","1","5200","0.334289000"
"1729","04:54:27.425014","66","1","10.1.1.1","5200","0.332621000","0","3873438","5201","0.334651000"
"1730","04:54:27.425211","66","1","10.1.1.1","5200","0.332818000","0","3876334","5201","0.334848000"
"1731","04:54:27.425470","66","1","10.1.1.1","5200","0.333077000","0","3879230","5201","0.335107000"
"1732","04:54:27.425681","66","1","10.1.1.1","5200","0.333288000","0","3882126","5201","0.335318000"
"1733","04:54:27.425689","11650","3989278","10.1.1.2","5201","0.333296000","11584","1","5200","0.335326000"
"1734","04:54:27.425991","66","1","10.1.1.1","5200","0.333598000","0","3885022","5201","0.335628000"
"1735","04:54:27.426124","66","1","10.1.1.1","5200","0.333731000","0","3887918","5201","0.335761000"
"1736","04:54:27.426490","66","1","10.1.1.1","5200","0.334097000","0","3890814","5201","0.336127000"
"1737","04:54:27.426689","66","1","10.1.1.1","5200","0.334296000","0","3893710","5201","0.336326000"
"1738","04:54:27.426697","11650","4000862","10.1.1.2","5201","0.334304000","11584","1","5200","0.336334000"
"1739","04:54:27.426921","66","1","10.1.1.1","5200","0.334528000","0","3896606","5201","0.336558000"
"1740","04:54:27.427131","66","1","10.1.1.1","5200","0.334738000","0","3899502","5201","0.336768000"
"1741","04:54:27.427455","66","1","10.1.1.1","5200","0.335062000","0","3902398","5201","0.337092000"
"1742","04:54:27.427610","66","1","10.1.1.1","5200","0.335217000","0","3905294","5201","0.337247000"
"1743","04:54:27.427936","66","1","10.1.1.1","5200","0.335543000","0","3908190","5201","0.337573000"
"1744","04:54:27.427943","14546","4012446","10.1.1.2","5201","0.335550000","14480","1","5200","0.337580000"
"1745","04:54:27.428177","66","1","10.1.1.1","5200","0.335784000","0","3911086","5201","0.337814000"
"1746","04:54:27.428418","66","1","10.1.1.1","5200","0.336025000","0","3913982","5201","0.338055000"
"1747","04:54:27.428633","66","1","10.1.1.1","5200","0.336240000","0","3916878","5201","0.338270000"
"1748","04:54:27.428932","66","1","10.1.1.1","5200","0.336539000","0","3919774","5201","0.338569000"
"1749","04:54:27.429079","66","1","10.1.1.1","5200","0.336686000","0","3922670","5201","0.338716000"
"1750","04:54:27.429086","13098","4026926","10.1.1.2","5201","0.336693000","13032","1","5200","0.338723000"
"1751","04:54:27.429416","66","1","10.1.1.1","5200","0.337023000","0","3925566","5201","0.339053000"
"1752","04:54:27.429621","66","1","10.1.1.1","5200","0.337228000","0","3928462","5201","0.339258000"
"1753","04:54:27.429871","66","1","10.1.1.1","5200","0.337478000","0","3931358","5201","0.339508000"
"1754","04:54:27.430122","66","1","10.1.1.1","5200","0.337729000","0","3934254","5201","0.339759000"
"1755","04:54:27.430131","13098","4039958","10.1.1.2","5201","0.337738000","13032","1","5200","0.339768000"
"1756","04:54:27.430385","66","1","10.1.1.1","5200","0.337992000","0","3937150","5201","0.340022000"
"1757","04:54:27.430391","1514","4052990","10.1.1.2","5201","0.337998000","1448","1","5200","0.340028000"
"1758","04:54:27.430587","66","1","10.1.1.1","5200","0.338194000","0","3940046","5201","0.340224000"
"1759","04:54:27.430900","66","1","10.1.1.1","5200","0.338507000","0","3942942","5201","0.340537000"
"1760","04:54:27.431124","66","1","10.1.1.1","5200","0.338731000","0","3945838","5201","0.340761000"
"1761","04:54:27.431350","66","1","10.1.1.1","5200","0.338957000","0","3948734","5201","0.340987000"
"1762","04:54:27.431358","13098","4054438","10.1.1.2","5201","0.338965000","13032","1","5200","0.340995000"
"1763","04:54:27.431566","66","1","10.1.1.1","5200","0.339173000","0","3951630","5201","0.341203000"
"1764","04:54:27.431866","66","1","10.1.1.1","5200","0.339473000","0","3954526","5201","0.341503000"
"1765","04:54:27.432066","66","1","10.1.1.1","5200","0.339673000","0","3957422","5201","0.341703000"
"1766","04:54:27.432356","66","1","10.1.1.1","5200","0.339963000","0","3960318","5201","0.341993000"
"1767","04:54:27.432363","11650","4067470","10.1.1.2","5201","0.339970000","11584","1","5200","0.342000000"
"1768","04:54:27.432535","66","1","10.1.1.1","5200","0.340142000","0","3963214","5201","0.342172000"
"1769","04:54:27.432868","66","1","10.1.1.1","5200","0.340475000","0","3966110","5201","0.342505000"
"1770","04:54:27.433040","66","1","10.1.1.1","5200","0.340647000","0","3969006","5201","0.342677000"
"1771","04:54:27.433327","66","1","10.1.1.1","5200","0.340934000","0","3971902","5201","0.342964000"
"1772","04:54:27.433538","66","1","10.1.1.1","5200","0.341145000","0","3974798","5201","0.343175000"
"1773","04:54:27.433545","13098","4079054","10.1.1.2","5201","0.341152000","13032","1","5200","0.343182000"
"1774","04:54:27.433871","66","1","10.1.1.1","5200","0.341478000","0","3977694","5201","0.343508000"
"1775","04:54:27.434057","66","1","10.1.1.1","5200","0.341664000","0","3980590","5201","0.343694000"
"1776","04:54:27.434332","66","1","10.1.1.1","5200","0.341939000","0","3983486","5201","0.343969000"
"1777","04:54:27.434549","66","1","10.1.1.1","5200","0.342156000","0","3986382","5201","0.344186000"
"1778","04:54:27.434558","13098","4092086","10.1.1.2","5201","0.342165000","13032","1","5200","0.344195000"
"1779","04:54:27.434802","66","1","10.1.1.1","5200","0.342409000","0","3989278","5201","0.344439000"
"1780","04:54:27.434991","66","1","10.1.1.1","5200","0.342598000","0","3992174","5201","0.344628000"
"1781","04:54:27.435314","66","1","10.1.1.1","5200","0.342921000","0","3995070","5201","0.344951000"
"1782","04:54:27.435455","66","1","10.1.1.1","5200","0.343062000","0","3997966","5201","0.345092000"
"1783","04:54:27.435803","66","1","10.1.1.1","5200","0.343410000","0","4000862","5201","0.345440000"
"1784","04:54:27.435810","13098","4105118","10.1.1.2","5201","0.343417000","13032","1","5200","0.345447000"
"1785","04:54:27.435828","1514","4118150","10.1.1.2","5201","0.343435000","1448","1","5200","0.345465000"
"1786","04:54:27.436012","66","1","10.1.1.1","5200","0.343619000","0","4003758","5201","0.345649000"
"1787","04:54:27.436254","66","1","10.1.1.1","5200","0.343861000","0","4006654","5201","0.345891000"
"1788","04:54:27.436469","66","1","10.1.1.1","5200","0.344076000","0","4009550","5201","0.346106000"
"1789","04:54:27.436794","66","1","10.1.1.1","5200","0.344401000","0","4012446","5201","0.346431000"
"1790","04:54:27.436803","13098","4119598","10.1.1.2","5201","0.344410000","13032","1","5200","0.346440000"
"1791","04:54:27.436984","66","1","10.1.1.1","5200","0.344591000","0","4015342","5201","0.346621000"
"1792","04:54:27.437259","66","1","10.1.1.1","5200","0.344866000","0","4018238","5201","0.346896000"
"1793","04:54:27.437503","66","1","10.1.1.1","5200","0.345110000","0","4021134","5201","0.347140000"
"1794","04:54:27.437758","66","1","10.1.1.1","5200","0.345365000","0","4024030","5201","0.347395000"
"1795","04:54:27.437972","66","1","10.1.1.1","5200","0.345579000","0","4026926","5201","0.347609000"
"1796","04:54:27.437980","14546","4132630","10.1.1.2","5201","0.345587000","14480","1","5200","0.347617000"
"1797","04:54:27.438275","66","1","10.1.1.1","5200","0.345882000","0","4029822","5201","0.347912000"
"1798","04:54:27.438461","66","1","10.1.1.1","5200","0.346068000","0","4032718","5201","0.348098000"
"1799","04:54:27.438734","66","1","10.1.1.1","5200","0.346341000","0","4035614","5201","0.348371000"
"1800","04:54:27.438949","66","1","10.1.1.1","5200","0.346556000","0","4038510","5201","0.348586000"
"1801","04:54:27.439206","66","1","10.1.1.1","5200","0.346813000","0","4041406","5201","0.348843000"
"1802","04:54:27.439214","14546","4147110","10.1.1.2","5201","0.346821000","14480","1","5200","0.348851000"
"1803","04:54:27.439421","66","1","10.1.1.1","5200","0.347028000","0","4044302","5201","0.349058000"
"1804","04:54:27.439752","66","1","10.1.1.1","5200","0.347359000","0","4047198","5201","0.349389000"
"1805","04:54:27.439900","66","1","10.1.1.1","5200","0.347507000","0","4050094","5201","0.349537000"
"1806","04:54:27.440225","66","1","10.1.1.1","5200","0.347832000","0","4052990","5201","0.349862000"
"1807","04:54:27.440236","11650","4161590","10.1.1.2","5201","0.347843000","11584","1","5200","0.349873000"
"1808","04:54:27.440459","66","1","10.1.1.1","5200","0.348066000","0","4055886","5201","0.350096000"
"1809","04:54:27.440714","66","1","10.1.1.1","5200","0.348321000","0","4058782","5201","0.350351000"
"1810","04:54:27.440924","66","1","10.1.1.1","5200","0.348531000","0","4061678","5201","0.350561000"
"1811","04:54:27.441255","66","1","10.1.1.1","5200","0.348862000","0","4064574","5201","0.350892000"
"1812","04:54:27.441261","11650","4173174","10.1.1.2","5201","0.348868000","11584","1","5200","0.350898000"
"1813","04:54:27.441394","66","1","10.1.1.1","5200","0.349001000","0","4067470","5201","0.351031000"
"1814","04:54:27.441666","66","1","10.1.1.1","5200","0.349273000","0","4070366","5201","0.351303000"
"1815","04:54:27.441904","66","1","10.1.1.1","5200","0.349511000","0","4073262","5201","0.351541000"
"1816","04:54:27.442164","66","1","10.1.1.1","5200","0.349771000","0","4076158","5201","0.351801000"
"1817","04:54:27.442375","66","1","10.1.1.1","5200","0.349982000","0","4079054","5201","0.352012000"
"1818","04:54:27.442383","13098","4184758","10.1.1.2","5201","0.349990000","13032","1","5200","0.352020000"
"1819","04:54:27.442703","66","1","10.1.1.1","5200","0.350310000","0","4081950","5201","0.352340000"
"1820","04:54:27.442849","66","1","10.1.1.1","5200","0.350456000","0","4084846","5201","0.352486000"
"1821","04:54:27.443174","66","1","10.1.1.1","5200","0.350781000","0","4087742","5201","0.352811000"
"1822","04:54:27.443380","66","1","10.1.1.1","5200","0.350987000","0","4090638","5201","0.353017000"
"1823","04:54:27.443387","13098","4197790","10.1.1.2","5201","0.350994000","13032","1","5200","0.353024000"
"1824","04:54:27.443634","66","1","10.1.1.1","5200","0.351241000","0","4093534","5201","0.353271000"
"1825","04:54:27.443864","66","1","10.1.1.1","5200","0.351471000","0","4096430","5201","0.353501000"
"1826","04:54:27.444202","66","1","10.1.1.1","5200","0.351809000","0","4099326","5201","0.353839000"
"1827","04:54:27.444419","66","1","10.1.1.1","5200","0.352026000","0","4102222","5201","0.354056000"
"1828","04:54:27.444647","66","1","10.1.1.1","5200","0.352254000","0","4105118","5201","0.354284000"
"1829","04:54:27.444861","66","1","10.1.1.1","5200","0.352468000","0","4108014","5201","0.354498000"
"1830","04:54:27.445110","66","1","10.1.1.1","5200","0.352717000","0","4110910","5201","0.354747000"
"1831","04:54:27.445327","66","1","10.1.1.1","5200","0.352934000","0","4113806","5201","0.354964000"
"1832","04:54:27.445652","66","1","10.1.1.1","5200","0.353259000","0","4116702","5201","0.355289000"
"1833","04:54:27.445799","66","1","10.1.1.1","5200","0.353406000","0","4119598","5201","0.355436000"
"1834","04:54:27.446126","66","1","10.1.1.1","5200","0.353733000","0","4122494","5201","0.355763000"
"1835","04:54:27.446338","66","1","10.1.1.1","5200","0.353945000","0","4125390","5201","0.355975000"
"1836","04:54:27.446589","66","1","10.1.1.1","5200","0.354196000","0","4128286","5201","0.356226000"
"1837","04:54:27.446807","66","1","10.1.1.1","5200","0.354414000","0","4131182","5201","0.356444000"
"1838","04:54:27.447130","66","1","10.1.1.1","5200","0.354737000","0","4134078","5201","0.356767000"
"1839","04:54:27.447323","66","1","10.1.1.1","5200","0.354930000","0","4136974","5201","0.356960000"
"1840","04:54:27.447593","66","1","10.1.1.1","5200","0.355200000","0","4139870","5201","0.357230000"
"1841","04:54:27.447600","2962","4210822","10.1.1.2","5201","0.355207000","2896","1","5200","0.357237000"
"1842","04:54:27.447817","66","1","10.1.1.1","5200","0.355424000","0","4142766","5201","0.357454000"
"1843","04:54:27.448071","66","1","10.1.1.1","5200","0.355678000","0","4145662","5201","0.357708000"
"1844","04:54:27.448289","66","1","10.1.1.1","5200","0.355896000","0","4148558","5201","0.357926000"
"1845","04:54:27.448297","8754","4213718","10.1.1.2","5201","0.355904000","8688","1","5200","0.357934000"
"1846","04:54:27.448612","66","1","10.1.1.1","5200","0.356219000","0","4151454","5201","0.358249000"
"1847","04:54:27.448755","66","1","10.1.1.1","5200","0.356362000","0","4154350","5201","0.358392000"
"1848","04:54:27.449078","66","1","10.1.1.1","5200","0.356685000","0","4157246","5201","0.358715000"
"1849","04:54:27.449084","8754","4222406","10.1.1.2","5201","0.356691000","8688","1","5200","0.358721000"
"1850","04:54:27.449278","66","1","10.1.1.1","5200","0.356885000","0","4160142","5201","0.358915000"
"1851","04:54:27.449575","66","1","10.1.1.1","5200","0.357182000","0","4163038","5201","0.359212000"
"1852","04:54:27.449792","66","1","10.1.1.1","5200","0.357399000","0","4165934","5201","0.359429000"
"1853","04:54:27.449800","8754","4231094","10.1.1.2","5201","0.357407000","8688","1","5200","0.359437000"
"1854","04:54:27.450040","66","1","10.1.1.1","5200","0.357647000","0","4168830","5201","0.359677000"
"1855","04:54:27.450256","66","1","10.1.1.1","5200","0.357863000","0","4171726","5201","0.359893000"
"1856","04:54:27.450580","66","1","10.1.1.1","5200","0.358187000","0","4174622","5201","0.360217000"
"1857","04:54:27.450587","8754","4239782","10.1.1.2","5201","0.358194000","8688","1","5200","0.360224000"
"1858","04:54:27.450788","66","1","10.1.1.1","5200","0.358395000","0","4177518","5201","0.360425000"
"1859","04:54:27.450793","1514","4248470","10.1.1.2","5201","0.358400000","1448","1","5200","0.360430000"
"1860","04:54:27.451051","66","1","10.1.1.1","5200","0.358658000","0","4180414","5201","0.360688000"
"1861","04:54:27.451239","66","1","10.1.1.1","5200","0.358846000","0","4183310","5201","0.360876000"
"1862","04:54:27.451493","66","1","10.1.1.1","5200","0.359100000","0","4186206","5201","0.361130000"
"1863","04:54:27.451501","8754","4249918","10.1.1.2","5201","0.359108000","8688","1","5200","0.361138000"
"1864","04:54:27.451719","66","1","10.1.1.1","5200","0.359326000","0","4189102","5201","0.361356000"
"1865","04:54:27.452060","66","1","10.1.1.1","5200","0.359667000","0","4191998","5201","0.361697000"
"1866","04:54:27.452183","66","1","10.1.1.1","5200","0.359790000","0","4194894","5201","0.361820000"
"1867","04:54:27.452193","8754","4258606","10.1.1.2","5201","0.359800000","8688","1","5200","0.361830000"
"1868","04:54:27.452517","66","1","10.1.1.1","5200","0.360124000","0","4197790","5201","0.362154000"
"1869","04:54:27.452716","66","1","10.1.1.1","5200","0.360323000","0","4200686","5201","0.362353000"
"1870","04:54:27.452969","66","1","10.1.1.1","5200","0.360576000","0","4203582","5201","0.362606000"
"1871","04:54:27.452975","8754","4267294","10.1.1.2","5201","0.360582000","8688","1","5200","0.362612000"
